CodItem,Desc Item,Category,Family,Speciality,Testing Cost
70004646,PESQUISA DE 3 MUTACOES NOS GENES BRCA 1 E 2,CA,GENETICS,SPECIAL GENETICS,76.9
70002260,"PARVALBUMINA DE PEIXE RGAD C 1 (F426), IGE RAST, SORO",CA,CORELAB,ALLERGY,58.22
70006391,"ALBUMINA SORO SUINO (E222), IGE RAST, SORO",CA,CORELAB,ALLERGY,16.48
70006423,"LINFOCITOS CD3+CD4+CD8, SANGUE,CITOMETRIA DE FLUXO",CA,HEMATO,CYTOMETRY,37.29
70004661,"1,3-BETA-D-GLUCAN, SORO",CA,CORELAB,BIOCHEMISTRY,26.33
70003490,"FISH PAINEL PARA LLC, SANGUE/MEDULA",CA,GENETICS,SPECIAL GENETICS,186.22
70001497,"CROMO, PRE JORNADA DE TRABALHO, URINA AMOSTRA ISOLADA",CA,TOXICO,OCCUPATIONAL,1.36
70004082,"ECHOVIRUS, ANTICORPOS, SORO",CA,CORELAB,IMMUNOHORMONE,90.72
70000418,"TEOFILINA, DOSAGEM, SORO (EXEMPLO DE EXPRESSAO DE RESULTADO: UG/ML)",CA,TOXICO,THERAPEUTIC DRUG,63.96
70005616,"HEPATITE C VIRUS (HCV), QUALITATIVO POR TMA, SORO/PLASMA",CA,CORELAB,INFECTIOUS,420.77
70001202,"PENAS DE CANARIO (E201), IGE RAST, SORO",CA,CORELAB,ALLERGY,8.26
70007277,"INFLUENZA VIRUS A E B ANTICORPOS IGG E IGM, QUALITATIVO, SOR",CA,CORELAB,IMMUNOHORMONE,15.36
70001489,"CORTISOL AS 24:00 HORAS, SORO",CA,CORELAB,IMMUNOHORMONE,1.32
70002064,"EVEROLIMUS, DOSAGEM, SANGUE",CA,CORELAB,BIOCHEMISTRY,60.3
70003766,"MIELOPEROXIDASE, ANTICORPOS, SORO",CA,CORELAB,IMMUNOHORMONE,15.94
70003769,"ACETILCOLINA ANTICORPOS, BLOQUEADOR DO RECEPTOR, SORO",CA,CORELAB,BIOCHEMISTRY,521.17
70002423,"FUNGOS, ANTIBIOGRAMA AUTOMATIZADA",CA,CORELAB,IMMUNOHORMONE,11.54
70002666,"ACIDO LACTICO (LACTATO), SANGUE VENOSO (EXEMPLO DE EXPRESSAO DE RESULTADO: MMOL/L)",CA,CORELAB,BIOCHEMISTRY,7.99
70002926,TIPAGEM PARA HLA CLASSE I - ALTA RESOLUCAO,CA,GENETICS,HLA,874.15
70004533,"IMUNOCOMPLEXOS CIRCULANTES,QUANTITATIVO, SORO",CA,CORELAB,IMMUNOHORMONE,39.97
70000188,"ACIDOS GRAXOS LIVRES TOTAIS, SORO (EXEMPLO DE EXPRESSAO DE RESULTADO: UMOL/L)",CA,CORELAB,BIOCHEMISTRY,38.29
70006543,"CULTURA DE VIGILANCIA, DIVERSOS",CA,MICROBIO,CULTURE,8.78
70001219,"SUB-UNIDADE ALFA HORMONIOS GLICOPROTEICOS, SORO- PLASMA",CA,CORELAB,IMMUNOHORMONE,132.16
70004659,"POLIOMIELITE 1,2,3, ANTICORPOS, SORO",CA,CORELAB,IMMUNOHORMONE,110.43
70000277,"ALFA-1-ANTITRIPSINA, FENOTIPAGEM, SORO",CA,CORELAB,BIOCHEMISTRY,164.85
70003971,"COXSACKIE B1-6, ANTICORPOS IGA, SORO",CA,CORELAB,IMMUNOHORMONE,0.71
70003491,"PROTEINA S-100, SORO (EXEMPLO DE EXPRESSAO DE RESULTADO: ÆG/L)",CA,HEMATO,COAGULATION,42.82
70004513,"JC/BKV POLIOMAVIRUS, DIVERSOS (XXX), PCR",CA,GENETICS,BIOMOLECULAR,109.75
70004238,"GIRASSOL (K84), IGE RAST, SORO",CA,CORELAB,ALLERGY,7.49
70000123,"DESIDROGENASE LACTICA (DHL), LIQUIDOS ORGANICOS",CA,CORELAB,BIOCHEMISTRY,3.35
70004420,"PENAS DE PAPAGAIO (E213), IGE RAST, SORO",CA,CORELAB,ALLERGY,9.07
70003950,"ACETILCOLINESTERASE ERITROCITARIA, SANGUE",CA,CORELAB,BIOCHEMISTRY,23.27
70005585,"MICOBACTERIA, DIVERSOS, HEMOCULTURA AUTOMATIZADA",CA,MICROBIO,MYCOLOGY,9.27
70006030,"CHLAMYDIA PSITTACI, ANTICORPOS IGA,IGM E IGG, SORO, IF",CA,CORELAB,IMMUNOHORMONE,14.71
70005700,"DELECAO 17P, DIVERSOS, FISH",CA,GENETICS,SPECIAL GENETICS,177.66
70006525,"GLIOMA, FISH, TECIDO",CA,GENETICS,CYTOGENETIC,202.52
70004529,"PROTEINA P RIBOSSOMAL, ANTICORPOS, SORO",CA,CORELAB,BIOCHEMISTRY,46.04
70000174,"ACETONA, PRE JORNADA DE TRABALHO, URINA",CA,TOXICO,OCCUPATIONAL,8.13
70000096,"COLESTEROL TOTAL , LIQUIDOS ORGANICOS",CA,CORELAB,BIOCHEMISTRY,0.5
70002813,"SMDS, PAINEL, FISH, DIVERSOS",CA,GENETICS,CYTOGENETIC,518.68
70005313,"PESQUISA DE HLA B*5701, SANGUE",CA,GENETICS,HLA,127.05
70003274,"IGA - IMUNOGLOBULINA A, URINA AMOSTRA ISOLADA",CA,CORELAB,IMMUNOHORMONE,13.65
70001035,"NEISSERIA MENINGITIDIS A ANTIGENO, PESQUISA, LATEX, LCR",CA,MICROBIO,BACTEROSCOPY,2.65
70004331,"TRICLOROCOMPOSTOS, PRE JORNADA DE TRABALHO, URINA AMOSTRA ISOLADA",CA,TOXICO,OCCUPATIONAL,3.77
70006636,"STREPTOCOCCUS BETA-HEMOLITICO DO GRUPO A, PESQUISA, DIVERSOS, IE",CA,CORELAB,BIOCHEMISTRY,17.9
70003055,"TOXOPLASMOSE, ANTICORPOS IGG E IGM, LIQUOR",CA,CORELAB,INFECTIOUS,3.41
70001388,"COLESTEROL LDL PEROXIDADA, SORO",CA,CORELAB,IMMUNOHORMONE,49.16
70003275,"COPROPORFIRINA, PESQUISA, URINA",CA,CORELAB,BIOCHEMISTRY,25.74
70004901,"NEISSERIA MENINGITIDIS C ANTIGENO, PESQUISA, LATEX, LCR",CA,MICROBIO,BACTEROSCOPY,2.7
70004710,"TUMORAL DE BEXIGA, ANTIGENO, URINA AMOSTRA ISOLADA",CA,CORELAB,IMMUNOHORMONE,71.52
70001181,"PAPRICA (F218), IGE RAST, SORO",CA,CORELAB,ALLERGY,9.56
70001410,"PENAS DE PATO (E86), IGE RAST, SORO",CA,CORELAB,ALLERGY,9.86
70003740,"INFLUENZA VIRUS A (SUBT H1N1), DETECCAO, DIVERSOS(XXX), PCR",CA,GENETICS,BIOMOLECULAR,198.94
70003734,"RICKETTSIA RICKETTSII ANTICORPOS IGM, SORO",CA,CORELAB,IMMUNOHORMONE,46.7
70002067,"CHAGAS (TRYPANOSOMA CRUZI), ANTICORPOS IGG E IGM, QUANTITATIVO, SORO, IF",CA,CORELAB,INFECTIOUS,4.1
70006785,"MEMBRANA BASAL (GLOMERULO), ANTICORPOS IGG, PESQUISA, SORO",CA,CORELAB,IMMUNOHORMONE,7.74
70006125,"1,5-ANIDROGLUCITOL, DOSAGEM, SORO (EXEMPLO DE EXPRESSAO DE RESULTADO: UG/ML)",CA,CORELAB,BIOCHEMISTRY,46.54
70001748,"SIALOOLIGOSACRIDEOS PARA DETECCAO DE ERROS INATOS DO METABOLISMO, URINA",CA,NEONATO,SCREENING,58.85
70006266,"CLONALIDADE PARA CELULAS T GAMA, DETECCAO POR PCR, DIVERSOS",CA,GENETICS,SPECIAL GENETICS,194.18
70004827,"MICOBACTERIAS (BAAR), LCR, CULTURA",CA,MICROBIO,MYCOLOGY,1320.21
70003712,TROMBOELASTOGRAMA,CA,HEMATO,COAGULATION,145.77
70005940,"HEXOSAMINIDASE A, B, TOTAL E RELACAO HEXOSAMINIDASES, PLASMA",CA,CORELAB,IMMUNOHORMONE,204.29
70003494,"PESQUISA DE MUTACAO NOS GENES FLT3 E NPM1, PCR E SEQUENCIAMENTO, DIVERSOS",CA,GENETICS,SPECIAL GENETICS,86.12
70001417,"PESSEGO (F95), IGE RAST, SORO",CA,CORELAB,ALLERGY,7.43
70003051,"IMUNOGLOBULINA DE CADEIAS LEVES KAPPA, URINA (EXEMPLO DE EXPRESSAO DE RESULTADO: MG/DL)",CA,CORELAB,IMMUNOHORMONE,6.8
70004388,"ADIPONECTINA, SORO",CA,CORELAB,BIOCHEMISTRY,76.24
70003580,"FILARIA, PESQUISA, SANGUE TOTAL",CA,HEMATO,HEMATOCYTOLOGY,138.24
70002772,"AMIODARONA, SORO (EXEMPLO DE EXPRESSAO DE RESULTADO: MG/L)",CA,TOXICO,THERAPEUTIC DRUG,124.04
70006332,"CROMOSSOMOS XY, FISH, DIVERSOS",CA,GENETICS,SPECIAL GENETICS,276.31
70006643,"ANTI 21- HIDROXILASE ALFA, SANGUE",CA,CORELAB,IMMUNOHORMONE,140.05
70005505,"ZINCO PROTOPORFIRINA (ZPP), QUANTITATIVO, SANGUE",CA,TOXICO,TOXICOLOGY,38.46
70001357,"PORFOBILINOGENIO, PESQUISA, URINA AMOSTRA ISOLADA",CA,URINE,ROUTINE,5.18
70003727,"RICKETTSIA RICKETTSII ANTICORPOS IGG, SORO",CA,CORELAB,IMMUNOHORMONE,83.51
70001342,"ESQUISTOSSOMOSE, ANTICORPOS IGG, LCR",CA,CORELAB,IMMUNOHORMONE,123.86
70007468,"PAINEL PARA DOENAS SEXUALMENTE TRANSMISSIVEIS, PCR, DIVERSO",CA,GENETICS,BIOMOLECULAR,73.87
70004953,AVALIACAO QUIMERISMO - VNTR - PACIENTE - PRE TRANSPLANTE,CA,GENETICS,BIOMOLECULAR,192.77
70004614,"ADENOSINA DEAMINASE (ADA), DOSAGEM,SORO",CA,CORELAB,BIOCHEMISTRY,70.9
70001544,"MENINGITE, LCR, LATEX",CA,CORELAB,INFECTIOUS,6.19
70003503,"SEQUENCIAMENTO COMPLETO DOS GENES BRCA1 E BRCA2, SANGUE",CA,GENETICS,SPECIAL GENETICS,473.13
70004429,"MICOBACTERIAS, PESQUISA, DIVERSOS (XXX), PCR",CA,GENETICS,BIOMOLECULAR,93.99
70002385,"CROMO, URINA AMOSTRA ISOLADA",CA,TOXICO,OCCUPATIONAL,1.28
70005907,"RARA H 3 AMENDOIM (F424), IGE RAST, SORO",CA,CORELAB,ALLERGY,65.39
70002760,"FOSFOLIPASE A2, ANTICORPOS ANTI, SORO",CA,CORELAB,IMMUNOHORMONE,212.63
70001040,"AZEVEM (G5), IGE RAST, SORO",CA,CORELAB,ALLERGY,4.33
70002815,"HIDROXIPROLINA, URINA DE 24 HORAS (EXEMPLO DE EXPRESSAO DE RESULTADO: MG/24H)",CA,CORELAB,BIOCHEMISTRY,41.09
70002945,"POTASSIO, LIQUIDO AMNIOTICO",CA,CORELAB,BIOCHEMISTRY,0.5
70000773,"AGREGACAO PLAQUETARIA INDUZIDA POR RISTOCETINA, SANGUE",CA,HEMATO,COAGULATION,85.57
70004035,"GLICOSE, SANGUE ARTERIAL",CA,CORELAB,POCT,2.52
70004303,"FLUORETO, PRE JORNADA DE TRABALHO, URINA AMOSTRA ISOLADA",CA,TOXICO,OCCUPATIONAL,1.17
70000310,"COBRE, PRE JORNADA DE TRABALHO, URINA AMOSTRA ISOLADA",CA,CORELAB,BIOCHEMISTRY,1.1
70004508,"AMEBIASE (E. HISTOLYTICA), ANTICORPOS IGM, SORO",CA,CORELAB,IMMUNOHORMONE,52.71
70000538,"GLUTATIONA REDUTASE, SANGUE",CA,CORELAB,BIOCHEMISTRY,104.7
70001889,"MOLIBDENIO, SORO",CA,TOXICO,OCCUPATIONAL,2.02
70003027,"BORO, SORO (EXEMPLO DE EXPRESSAO DE RESULTADO: ÆG/L )",CA,CORELAB,BIOCHEMISTRY,82.37
70000348,"POTASSIO, LIQUIDO ORGANICO",CA,CORELAB,BIOCHEMISTRY,1.93
70003337,"LATEX (K82), IGE RAST, SORO",CA,CORELAB,ALLERGY,7.9
70004694,PROCEDIMENTO DIAGNOSTICO EM REVISAO DE LAMINAS OU CORTES HISTOLOGICOS SERIADOS,PA,ANATOMO,ANATOMOPATHOLOGICAL,44.92
70000399,"FOSFORO, URINA AMOSTRA ISOLADA (EXEMPLO DE EXPRESSAO DE RESULTADO: MG/DL)",CA,CORELAB,BIOCHEMISTRY,0.76
70002792,"AMONIA, SANGUE (EXEMPLO DE EXPRESSAO DE RESULTADO: UMOL/L)",CA,CORELAB,BIOCHEMISTRY,5.29
70001004,"BLASTOMICOSE ANTICORPOS, PESQUISA, SORO",CA,CORELAB,IMMUNOHORMONE,57.45
70002730,"CAPACIDADE TOTAL DE FIXACAO DE FERRO, SORO (EXEMPLO DE EXPRESSAO DE RESULTADO: UG/DL)",CA,CORELAB,BIOCHEMISTRY,2.87
70000302,"HAPTOGLOBINA, SORO",CA,CORELAB,IMMUNOHORMONE,5.36
70002049,ANTEBRACO - DIREITO - RX,RID,X-RAY,CONVENTIONAL,65.63
70004652,"SACCHAROMYCES CEREVISAE (ASCA), ANTICORPOS IGA E IGG, SORO",CA,CORELAB,IMMUNOHORMONE,13.56
70001936,"TOPIRAMATO, DOSAGEM, SORO (EXEMPLO DE EXPRESSAO DE RESULTADO: UG/ML)",CA,TOXICO,THERAPEUTIC DRUG,2.37
70000400,"PRO-BNP (PEPTIDEO NATRIURETICO B) N-TERMINAL, SORO",CA,CORELAB,IMMUNOHORMONE,27.56
70001849,CURVA GLICO-INSULINEMICA (2 DOSAGENS),CA,CORELAB,IMMUNOHORMONE,2.22
70001482,"CORTISOL APOS SUPRESSAO COM DEXAMETASONA, SORO",CA,CORELAB,IMMUNOHORMONE,5.21
70003381,TC COLUNA CERVICAL,RID,CT SCAN,SPINE,187.91
70001737,RM QUADRIL ESQUERDO,RID,MRI,SKELETAL MUSCLE,275.17
70000801,"FATOR DE VON WILLEBRAND (COFATOR DA RISTOCETINA), ATIVIDADE, PLASMA",CA,HEMATO,COAGULATION,72.92
70004143,"GRUPO EX2-EPITELIO DE GATO, DE CAO, DE COBAIA, DE RATAZANA, DE RATO, IGE, SORO",CA,CORELAB,ALLERGY,12.52
70002261,RM ORBITA BILATERAL,RID,MRI,HEAD AND NECK,300.33
70000328,"LEUCOGRAMA, SANGUE",CA,HEMATO,BLOOD COUNT,4.31
70006389,ARTICULACAO ESCAPULOUMERAL (OMBRO) - DIREITO - RX,RID,X-RAY,CONVENTIONAL,64.44
70006312,"CAXUMBA VIRUS, ANTICORPOS IGG, QUANTITATIVO, SORO, IE",CA,CORELAB,IMMUNOHORMONE,7.05
70002793,"CAXUMBA VIRUS, ANTICORPOS IGM, QUANTITATIVO, SORO, IE",CA,CORELAB,IMMUNOHORMONE,7.18
70000590,"ACIDO METILMALONICO, SORO",CA,NEONATO,SCREENING,71.27
70006760,"FATOR REUMATOIDE (LATEX), SORO, TURBIDIMETRIA",CA,CORELAB,IMMUNOHORMONE,1.79
70004456,"TOMATE (F25), IGE RAST, SORO",CA,CORELAB,ALLERGY,4.77
70001020,"IGD - IMUNOGLOBULINA D, SORO",CA,CORELAB,IMMUNOHORMONE,24.92
70000265,"CD19, LINFOCITOS B, SANGUE, CITOMETRIA DE FLUXO",CA,HEMATO,CYTOMETRY,36.22
70003283,PERFIL - LIPIDICO,CA,CORELAB,BIOCHEMISTRY,1.12
70000362,"POTASSIO, URINA AMOSTRA ISOLADA",CA,CORELAB,BIOCHEMISTRY,0.81
70004072,"HEPATITE DELTA (HDV), ANTICORPOS IGG, SORO",CA,CORELAB,INFECTIOUS,19.1
70002126,BRACO - ESQUERDO - RX,RID,X-RAY,CONVENTIONAL,63.57
70005484,BRACO - DIREITO - RX,RID,X-RAY,CONVENTIONAL,67.65
70003228,CALCANEO DIREITO - RX,RID,X-RAY,CONVENTIONAL,76.66
70001290,"LEVETIRACETAM, DOSAGEM, SORO",CA,TOXICO,THERAPEUTIC DRUG,96.3
70005058,"IDENTIFICACAO DE BACTERIAS, URINA COM CONTAGEM DE COLONIAS, PRIMEIRO JATO, CULTURA",CA,MICROBIO,UROCULTURE,8.4
70003130,RM PLEXO BRAQUIAL ESQUERDO,RID,MRI,NEURAL,265.11
70000958,"WIDAL, REACAO, SORO",CA,CORELAB,IMMUNOHORMONE,10.09
70000363,"FRAGILIDADE OSMOTICA, SANGUE",CA,HEMATO,HEMATOCYTOLOGY,65.81
70003039,"MYCOPLASMA PNEUMONIAE, ANTICORPOS IGG E IGM, SORO",CA,CORELAB,IMMUNOHORMONE,20.55
70001167,"NOZ CAJU (F202), IGE RAST, SORO",CA,CORELAB,ALLERGY,7.97
70002371,"NIQUEL, SORO",CA,TOXICO,OCCUPATIONAL,3.15
70000280,"COBRE, URINA DE 24 HORAS (EXEMPLO DE EXPRESSAO DE RESULTADO: NG/ML)",CA,CORELAB,BIOCHEMISTRY,2.5
70002297,ENTERO-RESSONANCIA,RID,MRI,INTERNAL MEDICINE,244.78
70003523,"COLINESTERASE, SORO",CA,CORELAB,BIOCHEMISTRY,21.14
70003422,RM COTOVELO ESQUERDO,RID,MRI,SKELETAL MUSCLE,239.05
70006508,TC ORBITAS,RID,CT SCAN,HEAD AND NECK,221.37
70000602,"CA 50, MARCADOR TUMORAL, QUANTITATIVO, SORO",CA,CORELAB,IMMUNOHORMONE,42.63
70005679,ANGIO RM DO CRANIO,RID,MRI,VASCULAR,257.7
70005420,RENAL ESTATICA (QUANTITATIVA OU QUALITATIVA) - CINTILOGRAFIA,RID,INTERNAL,SCINTILOGRAPHY,297.68
70000626,"CARNE BOVINA (F27), IGE RAST, SORO",CA,CORELAB,ALLERGY,4.63
70003498,"PEIXE (BACALHAU) (F3), IGE RAST, SORO",CA,CORELAB,ALLERGY,4.98
70002046,ABDOME SIMPLES 2 INCIDENCIAS - RX,RID,X-RAY,CONVENTIONAL,55.19
70003207,COLUNA COCCIGEA - RM,RID,MRI,SPINE,214.92
70003267,ESTRUTURAS SUPERFICIAIS - ANTEBRACO ESQUERDO - US,RID,ULTRASOUND,SKELETAL MUSCLE,70.34
70000872,"DENGUE, ANTICORPOS IGG+IGM, TESTE RAPIDO, SORO",CA,CORELAB,INFECTIOUS,18.54
70005286,"ASPERGILLUS GALACTOMANNAN , ANTIGENOS, DIVERSOS (XXX)",CA,CORELAB,IMMUNOHORMONE,62.91
70006206,"IMUNOGLOBULINA CADEIA KAPPA LIVRE, URINA DE 24 HORAS",CA,CORELAB,IMMUNOHORMONE,0.94
70001892,"IMUNOGLOBULINA CADEIA KAPPA LIVRE, SORO",CA,CORELAB,IMMUNOHORMONE,12.91
70007551,"FEBRE AMARELA, ANTICORPOS IGG E IGM, SORO",CA,CORELAB,IMMUNOHORMONE,85.7
70003139,RM PE ESQUERDO,RID,MRI,SKELETAL MUSCLE,239.95
70005945,"TOXOPLASMOSE, ANTICORPOS IGG E IGM, LIQUOR E SORO",CA,CORELAB,INFECTIOUS,2.35
70000817,"CISTICERCUS (CISTICERCOSE), ANTICORPOS IGG, LCR",CA,CORELAB,IMMUNOHORMONE,39.74
70001547,"ZINCO ERITROCITARIO, DOSAGEM",CA,TOXICO,OCCUPATIONAL,2.37
70004057,"MYCOPLASMA SP, DIVERSOS (XXX), CULTURA",CA,MICROBIO,CULTURE,5.67
70005744,VACINA SARAMPO CAXUMBA RUBEOLA,VX,VACCINE,VACCINE,29.17
70005340,PROCEDIMENTO DIAGNOSTICO EM CITOLOGIA HORMONAL SERIADO,PA,CYTO,ONCOTIC CYTOLOGY,20.14
70000489,ESTROGENIOS TOTAIS (FENOLESTEROIDES) - PESQUISA E/OU DOSAGEM,CA,CORELAB,IMMUNOHORMONE,2.71
70001536,"HIV1/2, ANTICORPOS (TESTE RAPIDO), DIVERSOS",CA,CORELAB,INFECTIOUS,7.95
70004811,"MICOBACTERIAS (BAAR), DIVERSOS (XXX), CULTURA",CA,MICROBIO,MYCOLOGY,5.14
70002621,RM PERNA ESQUERDA,RID,MRI,SKELETAL MUSCLE,240.4
70004033,"ESTRADIOL (E2), SORO, 30 MIN APOS XXX",CA,CORELAB,IMMUNOHORMONE,3.03
70005910,"ENTAMOEBA HISTOLYTICA, PESQUISA, FEZES, COLORACAO PELO TRICROMIO",CA,COPRO,SPECIAL COPRO,4.13
70003598,"FATOR RH, SANGUE",CA,HEMATO,IMMUNOHEMATOLOGY,4.99
70001443,"GLOBULINA TRANSPORTADORA DA TIROXINA (TBG), SORO",CA,CORELAB,IMMUNOHORMONE,5.77
70004609,"HIV 1+2 ANTICORPOS - WESTERN BLOT, SORO/PLASMA",CA,CORELAB,INFECTIOUS,90.88
70005055,"HISTOPLASMA, ANTICORPOS,PESQUISA, SORO",CA,CORELAB,IMMUNOHORMONE,53.72
70004505,"VESPA (I3), IGE RAST, SORO",CA,CORELAB,ALLERGY,4.3
70003214,ADENOIDES OU CAVUM (1 INCIDENCIA)- RX,RID,X-RAY,CONVENTIONAL,86.02
70003019,TRANSVAGINAL PARA CONTROLE DE OVULACAO (3 OU MAIS EXAMES) (SEM BEXIGA) - US,RID,ULTRASOUND,GENERAL,87.78
70002281,RM TORNOZELO DIREITO,RID,MRI,SKELETAL MUSCLE,237.41
70001249,"HEPATITE B VIRUS, PESQUISA, SORO/PLASMA, PCR",CA,GENETICS,BIOMOLECULAR,34.08
70002640,ANGIO-RM MEMBRO INF DIREITO (ARTE/VENO),RID,MRI,VASCULAR,212.78
70003335,BIOPSIA (GASTRICA OU COLON),RID,GASTROENT,INVASIVE PROCEDURE,164.22
70001703,ANGIO-TC AORTA TORACICA,RID,CT SCAN,VASCULAR,367.67
70003105,ANGIO-TC AORTA ABDOMINAL,RID,CT SCAN,VASCULAR,248.64
70003389,ANGIO-TC MEMBRO SUPERIOR ESQUERDO,RID,CT SCAN,VASCULAR,476.8
70004838,"ESQUELETO (INCIDENCIAS BASICAS DE: CRANIO, COLUNA, BACIA E MEMBROS) - RX",RID,X-RAY,CONVENTIONAL,49.47
70006521,ANGIO-TC MEMBRO SUPERIORER DIREITO,RID,CT SCAN,VASCULAR,195.16
70005801,ANGIO-TC ATRIO ESQ/VEIAS PULMONARES,RID,CT SCAN,CARDIOVASCULAR,150.11
70003196,PUNCAO ASPIRATIVA DE PAROTIDAS COM AGULHA ORIENTADA POR US (NAO INCLUI O EXAME DE BASE),RID,ULTRASOUND,INVASIVE PROCEDURE,70.57
70002881,CINTILOGRAFIA COM GALIO-67,RID,INTERNAL,SCINTILOGRAPHY,481.9
70005815,RM ABDOME SUPERIOR,RID,MRI,INTERNAL MEDICINE,281.22
70003205,BACIA (OSSEA) - RM,RID,MRI,SKELETAL MUSCLE,262.53
70001215,"BARATA (I6), IGE RAST, SORO",CA,CORELAB,ALLERGY,4.58
70005821,RM PUNHO DIREITO,RID,MRI,SKELETAL MUSCLE,254.61
70005662,RM ANTEBRACO DIREITO,RID,MRI,SKELETAL MUSCLE,236.84
70002271,RM DEDOS MAO DIREITA,RID,MRI,SKELETAL MUSCLE,259.54
70001566,"LINFOCITOS T E B, SANGUE",CA,HEMATO,IMMUNOFETOTYPING,35.38
70003939,"CITOPLASMA DOS NEUTROFILOS ANTICORPOS PERINUCLEAR (P-ANCA), PESQUISA,SORO",CA,CORELAB,IMMUNOHORMONE,11.87
70001690,"BACTERIAS ANAEROBICAS, DIVERSOS (XXX), CULTURA AUTOMATIZADA",CA,MICROBIO,CULTURE,6.58
70001364,"ROTINA DE URINA (CARACTERES FISICOS, ELEMENTOS ANORMAIS E SEDIMENTOSCOPIA), URINA DE PRIMEIRO JATO",CA,URINE,ROUTINE,2.04
70006390,ARTICULACAO ESCAPULOUMERAL (OMBRO) - ESQUERDO - RX,RID,X-RAY,CONVENTIONAL,66.14
70000205,"ELETROFORESE DE LIPOPROTEINAS, SORO",CA,CORELAB,ELECTROPHORESIS,8.46
70005639,TC TORNOZELO DIREITO,RID,CT SCAN,SKELETAL MUSCLE,213.76
70004624,"SARAMPO, ANTICORPOS IGG, SORO, IE",CA,CORELAB,INFECTIOUS,7.44
70003784,"ERITROPOETINA, QUANTITATIVO, SORO",CA,CORELAB,IMMUNOHORMONE,21.11
70003285,ORGAOS SUPERFICIAIS (PENIS) - US,RID,ULTRASOUND,GENERAL,72.22
70003679,COXSACKIE VIRUS B AC.IGG,CA,CORELAB,IMMUNOHORMONE,47.62
70005364,HPV PESQUISA POR HIBRIDIZACAO IN SITU,PA,ANATOMO,ANATOMOPATHOLOGICAL,370.74
70005238,"METANEFRINAS TOTAIS E FRACOES, URINA DE 24 HORAS",CA,CORELAB,BIOCHEMISTRY,25.73
70004046,"HLA CLASSE II, TIPAGEM, SANGUE",CA,GENETICS,HLA,229.65
70000630,"HLA CLASSE I , TIPAGEM, SANGUE",CA,GENETICS,HLA,422.06
70001700,TC JOELHO ESQUERDO,RID,CT SCAN,SKELETAL MUSCLE,194.46
70005669,RM PE DIREITO,RID,MRI,SKELETAL MUSCLE,282.9
70000269,"PAPAIA (F293), IGE RAST, SORO",CA,CORELAB,ALLERGY,9.63
70006083,"IMUNOFENOTIPAGEM PARA CLASSIFICACAO DE LEUCEMIAS , MEDULA OSSEA - CITOMETRO DE FLUXO",CA,HEMATO,IMMUNOFETOTYPING,172.24
70000658,"HERPES VIRUS SIMPLEX 2 - ANTICORPOS IGM, SORO",CA,CORELAB,INFECTIOUS,8.25
70000957,"HERPES VIRUS SIMPLEX 2 - ANTICORPOS IGG, SORO",CA,CORELAB,INFECTIOUS,15.58
70005425,AORTA E ILIACAS - DOPPLER COLORIDO,RID,ULTRASOUND,DOPPLER,115.51
70005224,AORTA ABDOMINAL - DOPPLER COLORIDO,RID,ULTRASOUND,DOPPLER,68.99
70005728,"OSTEOCALCINA, SORO/PLASMA",CA,CORELAB,IMMUNOHORMONE,6.06
70000701,"5-HIDROXI INDOL ACETICO (5HIAA), URINA DE 24 HORAS",CA,CORELAB,BIOCHEMISTRY,43.35
70002967,SACRO-COCCIX - RX,RID,X-RAY,CONVENTIONAL,66.84
70003377,"ALFA -1-ANTITRIPSINA, FEZES, PESQUISA E/OU DOSAGEM",CA,CORELAB,BIOCHEMISTRY,33.98
70003176,"TROPONINA 1, SANGUE",CA,CORELAB,CARDIAC MARKERS,7.22
70000199,"GLICOSE, PLASMA, 90 MIN APOS XXX",CA,CORELAB,BIOCHEMISTRY,1.76
70004174,"GLICOSE, PLASMA, 30 MIN APOS XXX",CA,CORELAB,BIOCHEMISTRY,2.22
70003172,VEIA CAVA INFERIOR - DOPPLER COLORIDO,RID,ULTRASOUND,DOPPLER,65.99
70005080,"ESTUDO GENETICO DA DOENCA DE HUNTINGTON, SANGUE/TECIDO",CA,GENETICS,SPECIAL GENETICS,206.72
70000361,"GLIADINA (GLUTEN), ANTICORPOS IGG, QUANTITATIVO, SORO",CA,CORELAB,IMMUNOHORMONE,4.7
70003380,"ALUMINIO, SORO/PLASMA (EXEMPLO DE EXPRESSAO DE RESULTADO: NG/ML)",CA,CORELAB,BIOCHEMISTRY,2.07
70005881,"CORTISOL, SORO",CA,CORELAB,IMMUNOHORMONE,4.64
70004665,"PROTEINA C REATIVA (PCR) ULTRA SENSIVEL, QUANTITATIVA, SORO",CA,CORELAB,IMMUNOHORMONE,2.04
70000563,"ACARUS SIRO (D70), IGE RAST, SORO",CA,CORELAB,ALLERGY,8.52
70003633,"ERITROGRAMA, SANGUE",CA,HEMATO,BLOOD COUNT,2.06
70003640,"HIV, GENOTIPAGEM, SANGUE, PCR E SEQUENCIAMENTO",CA,GENETICS,BIOMOLECULAR,132.66
70000261,"CALCIO IONICO, SANGUE VENOSO (EXEMPLO DE EXPRESSAO DE RESULT",CA,CORELAB,BIOCHEMISTRY,5.94
70001877,"CHLAMYDIA PNEUMONIAE, ANTICORPOS IGG+IGM, SORO",CA,CORELAB,IMMUNOHORMONE,29.32
